accuracy,loss,val_accuracy,val_loss,learning_rate
0.8085185289382935,0.5725255012512207,0.8491358160972595,0.46568843722343445,0.0010000000474974513
0.8092063665390015,0.5668323636054993,0.8523457050323486,0.4380335509777069,0.0010000000474974513
0.8168253898620605,0.5410593152046204,0.8560493588447571,0.42840033769607544,0.0010000000474974513
0.8328042030334473,0.4859519600868225,0.8627160787582397,0.4087294042110443,0.0005000000237487257
0.8384127020835876,0.4812394976615906,0.860987663269043,0.4109264612197876,0.0005000000237487257
0.8396296501159668,0.4767484664916992,0.8651852011680603,0.40960466861724854,0.0005000000237487257
0.851534366607666,0.44249871373176575,0.8664197325706482,0.4087541401386261,0.0002500000118743628
0.852222204208374,0.4353419542312622,0.8693827390670776,0.3947906196117401,0.0002500000118743628
